model,abs_delta_expectation_value
gpt4o,7.997708759663052
gpt4o,126.91792817367357
gpt4o,23.104330610107084
gpt4o,0.7033846653154198
gpt4o,1.8451746564453062
gpt4o,5.529947473341624
gpt4o,1.3111266474090653
gpt4o,5.326820583495474
gpt4o,1.1696662625566863
gpt4o,20.77467187455437
gpt4o,20.9986521819607
gpt4o,25.61366949766277
gpt4o,4.395443916509678
gpt4o,0.09499334282825102
gpt4o,0.2990069860071324
gpt4o,0.5510633080329587
gpt4o,0.5859827984451011
gpt4o,38.59352600575467
gpt4o,1.9142740444178896
gpt4o,8.431269646889014
gpt4o,2.929686283254575
gpt4o,5.695643111216869
gpt4o,1.2344744101282221
gpt4o,16.638834569186816
gpt4o,1.2148569507235796
gpt4o,11.113969904543495
gpt4o,0.1936772816818186
gpt4o,0.3460840256790436
gpt4o,0.2586434867779902
gpt4o,1.0590836038974363
gpt4o,0.9768982849752605
gpt4o,2.8735900793978
gpt4o,9.784919771220673
gpt4o,0.35459547799959396
gpt4o,25.03471569285054
gpt4o,2.813535878185187
gpt4o,1.1308076823442486
gpt4o,0.8594262887440934
gpt4o,4.306922412833187
gpt4o,2.047378787875505
gpt4o,4.385523323142421
gpt4o,0.5494028465064849
gpt4o,3.545410845926921
gpt4o,151.05469409958408
gpt4o,17.728097438975063
gpt4o,0.0014552689190968637
gpt4o,6.2007666875221075
gpt4o,0.2434154850746784
gpt4o,0.2500000001143967
gpt4o,0.8529613171473436
gpt4o,1.2053893427645743
gpt4o,7.89547269141532
gpt4o,1.4730830959385335
gpt4o,9.881879488454516
gpt4o,5.567844970673958
gpt4o,2.798262121820602
gpt4o,0.6736806035364288
gpt4o,3.175906279449679
gpt4o,2.2253671858306516
gpt4o,116.51202729405054
gpt4o,1.8576793994597551
gpt4o,101.60242229253659
gpt4o,2.420270146575943
gpt4o,14.422107878766493
gpt4o,1.1150036649372463
gpt4o,0.847997230432878
gpt4o,4.402872151838676
gpt4o,1.1771639714357494
gpt4o,4.534617499039241
gpt4o,0.011242844588622678
gpt4o,3.4255815881110383
gpt4o,10.090062611243274
gpt4o,171.78405311558885
gpt4o,0.3427808597028357
gpt4o,0.3122870027483866
gpt4o,0.005791285506642671
gpt4o,0.1909551305572933
gpt4o,24.23812451813222
gpt4o,0.017363433755108515
gpt4o,0.7558785012907874
gpt4o,1.9671841743500562
gpt4o,0.6117155561679323
gpt4o,1.0000276880252013
gpt4o,0.36053096224738185
gpt4o,114.19908702820041
gpt4o,0.10024438320443332
gpt4o,0.7899813495926098
gpt4o,1.5439291412099923
gpt4o,0.8620434790247371
gpt4o,4.999999959301075
gpt4o,4.861047277156272
gpt4o,0.7803085953581759
gpt4o,0.4746788742720135
gpt4o,0.1748999331795032
gpt4o,1.4153533870622077
gpt4o,0.5519117886205345
gpt4o,0.07148570214555267
gpt4o,1.6375547718506205
gpt4o,1.4628563357869986
gpt4o,2.4975949131216306
gpt4o,23.921955769550824
gpt4o,3.0183699941740003
gpt4o,0.5651130783399824
gpt4o,0.7766945298336083
gpt4o,13.421388402592768
gpt4o,192.67419727002692
gpt4o,21.444471435578397
gpt4o,1.4386558617991203
gpt4o,0.044254957681978395
gpt4o,19.733146679415654
gpt4o,1.1960267682869297
gpt4o,12.607623891549908
gpt4o,1.2990826963125892
gpt4o,1.8607826827839609
gpt4o,0.453151102120509
gpt4o,3.0147476849600556
gpt4o,12.558617033527264
gpt4o,1.600947790256179
gpt4o,0.7579238177582724
gpt4o,0.0009672441467278858
gpt4o,1.5844153693940561
gpt4o,211.95698528948137
gpt4o,6.557033069512471
gpt4o,3.1459633817291657
gpt4o,16.83537202142101
gpt4o,9.1906487802745
gpt4o,21.940981126832845
gpt4o,0.8717203159859501
gpt4o,0.43297316953759957
gpt4o,4.162246479902025
gpt4o,10.983904970943755
gpt4o,0.06843986055238187
gpt4o,0.022080365434222954
gpt4o,1.8115376886198633
gpt4o,0.6612050479278323
gpt4o,9.895215284440209
gpt4o,3.5350559518014486
gpt4o,124.34998996011828
gpt4o,0.0018392102438736478
gpt4o,0.30683633477938055
gpt4o,0.313899164094702
gpt4o,2.357914151501699
gpt4o,10.379590958110251
gpt4o,21.478518033156767
gpt4o,0.38215439114094435
gpt4o,0.5060989404761499
gpt4o,0.9667037144298705
gpt4o,19.330522329850375
gpt4o,1.9188885179891213
gpt4o,0.0006540556631300376
gpt4o,137.95977958342723
gpt4o,1.0384018697809505
gpt4o,4.990611296513222
gpt4o,0.3508352002115109
gpt4o,1.4562533518631016
gpt4o,0.29691651305858496
gpt4o,0.1781019460016227
gpt4o,6.122006887716486
gpt4o,2.249311733021338
gpt4o,0.49999691007370095
gpt4o,9.207059356882581
gpt4o,1.8032229737074226
gpt4o,0.05158738826180713
gpt4o,0.1674203112601152
gpt4o,0.02639136973116188
gpt4o,137.55664603073393
gpt4o,0.7134560132019828
gpt4o,0.6383816978469742
gpt4o,0.25665043060759196
gpt4o,0.1678915582546971
gpt4o,0.09727627185522487
gpt4o,159.36023984069809
gpt4o,149.40004853371624
gpt4o,10.761702506740832
gpt4o,5.167790834300742
gpt4o,0.5228060032265045
gpt4o,9.529755182716197
gpt4o,8.531852800556202
gpt4o,0.4259117871952566
gpt4o,0.4027244522546314
gpt4o,117.39522537710539
gpt4o,2.7305407289976986
gpt4o,1.6193023270939837
gpt4o,13.79738992734088
gpt4o,0.8486785584980578
gpt4o,0.014587184006533815
gpt4o,32.07865740057926
gpt4o,0.510939979230395
gpt4o,0.040206311143962684
gpt4o,1.8207034683337122
gpt4o,18.699099335420808
gpt4o,14.27080812583228
gpt4o,1.2296601313699553
gpt4o,3.541505701641114
gpt4o,0.6396761833328575
gpt4o,22.726122447269073
gpt4o,125.39655703287896
gpt4o,71.92072090256704
gpt4o,0.006094624638920198
gpt4o,0.9999329565268752
gpt4o,2.37071555730343
gpt4o,3.6333405810759953
gpt4o,0.005919073622228264
gpt4o,4.68125283197254
gpt4o,0.7603566135512735
gpt4o,0.6662294750108053
gpt4o,9.813914007463215
gpt4o,0.4036940373650236
gpt4o,0.6530401505760159
gpt4o,0.6522213759499873
gpt4o,3.17315444010966
gpt4o,1.5725129302483873
gpt4o,1.5804615301192062
gpt4o,0.3568360459083275
gpt4o,7.433692568807363
gpt4o,0.3447559970249843
gpt4o,0.35190127415947586
gpt4o,22.341538116468303
gpt4o,7.312200710812816
